timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695133917300,91,HTTP Request-0,302,Found,ThreadPathao 1-97,text,true,,2668,112,100,100,https://pathao.com/,91,0,17
1695133917391,4172,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-97,text,false,,3222,115,100,100,https://pathao.com/bn/,4171,0,0
1695133917265,4306,HTTP Request,500,Internal Server Error,ThreadPathao 1-28,text,false,,5892,227,100,100,https://pathao.com/bn/,129,0,0
1695133917265,129,HTTP Request-0,302,Found,ThreadPathao 1-28,text,true,,2666,112,100,100,https://pathao.com/,129,0,0
1695133917394,4177,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-28,text,false,,3226,115,100,100,https://pathao.com/bn/,4177,0,0
1695133918516,3061,HTTP Request,500,Internal Server Error,ThreadPathao 1-33,text,false,,5888,227,100,100,https://pathao.com/bn/,78,0,0
1695133918516,78,HTTP Request-0,302,Found,ThreadPathao 1-33,text,true,,2666,112,100,100,https://pathao.com/,78,0,0
1695133918595,2982,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-33,text,false,,3222,115,100,100,https://pathao.com/bn/,2982,0,0
1695133920163,1455,HTTP Request,500,Internal Server Error,ThreadPathao 1-13,text,false,,5880,227,100,100,https://pathao.com/bn/,93,0,0
1695133920163,93,HTTP Request-0,302,Found,ThreadPathao 1-13,text,true,,2660,112,100,100,https://pathao.com/,93,0,0
1695133920256,1362,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-13,text,false,,3220,115,100,100,https://pathao.com/bn/,1362,0,0
1695133917098,4528,HTTP Request,500,Internal Server Error,ThreadPathao 1-93,text,false,,5882,227,100,100,https://pathao.com/bn/,294,0,14
1695133917098,294,HTTP Request-0,302,Found,ThreadPathao 1-93,text,true,,2662,112,100,100,https://pathao.com/,294,0,14
1695133917392,4234,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-93,text,false,,3220,115,100,100,https://pathao.com/bn/,4233,0,0
1695133920452,1178,HTTP Request,500,Internal Server Error,ThreadPathao 1-42,text,false,,5888,227,100,100,https://pathao.com/bn/,73,0,0
1695133920452,73,HTTP Request-0,302,Found,ThreadPathao 1-42,text,true,,2662,112,100,100,https://pathao.com/,73,0,0
1695133920525,1105,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-42,text,false,,3226,115,100,100,https://pathao.com/bn/,1105,0,0
1695133917348,4296,HTTP Request,500,Internal Server Error,ThreadPathao 1-98,text,false,,5892,227,100,100,https://pathao.com/bn/,142,0,16
1695133917348,142,HTTP Request-0,302,Found,ThreadPathao 1-98,text,true,,2668,112,100,100,https://pathao.com/,142,0,16
1695133917490,4154,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-98,text,false,,3224,115,100,100,https://pathao.com/bn/,4153,0,0
1695133918657,2988,HTTP Request,500,Internal Server Error,ThreadPathao 1-5,text,false,,5880,227,100,100,https://pathao.com/bn/,218,0,0
